channel	simulated
   176	 0.00000000000000E+0000
   177	 0.00000000000000E+0000
   178	 0.00000000000000E+0000
   179	 0.00000000000000E+0000
   180	 0.00000000000000E+0000
   181	 0.00000000000000E+0000
   182	 0.00000000000000E+0000
   183	 0.00000000000000E+0000
   184	 0.00000000000000E+0000
   185	 0.00000000000000E+0000
   186	 0.00000000000000E+0000
   187	 0.00000000000000E+0000
   188	 0.00000000000000E+0000
   189	 0.00000000000000E+0000
   190	 0.00000000000000E+0000
   191	 0.00000000000000E+0000
   192	 0.00000000000000E+0000
   193	 0.00000000000000E+0000
   194	 0.00000000000000E+0000
   195	 0.00000000000000E+0000
   196	 0.00000000000000E+0000
   197	 0.00000000000000E+0000
   198	 0.00000000000000E+0000
   199	 0.00000000000000E+0000
   200	 0.00000000000000E+0000
   201	 0.00000000000000E+0000
   202	 0.00000000000000E+0000
   203	 0.00000000000000E+0000
   204	 0.00000000000000E+0000
   205	 0.00000000000000E+0000
   206	 0.00000000000000E+0000
   207	 0.00000000000000E+0000
   208	 0.00000000000000E+0000
   209	 0.00000000000000E+0000
   210	 0.00000000000000E+0000
   211	 0.00000000000000E+0000
   212	 0.00000000000000E+0000
   213	 0.00000000000000E+0000
   214	 0.00000000000000E+0000
   215	 0.00000000000000E+0000
   216	 0.00000000000000E+0000
   217	 0.00000000000000E+0000
   218	 0.00000000000000E+0000
   219	 0.00000000000000E+0000
   220	 0.00000000000000E+0000
   221	 0.00000000000000E+0000
   222	 0.00000000000000E+0000
   223	 0.00000000000000E+0000
   224	 0.00000000000000E+0000
   225	 0.00000000000000E+0000
   226	 0.00000000000000E+0000
   227	 0.00000000000000E+0000
   228	 0.00000000000000E+0000
   229	 0.00000000000000E+0000
   230	 0.00000000000000E+0000
   231	 0.00000000000000E+0000
   232	 0.00000000000000E+0000
   233	 0.00000000000000E+0000
   234	 0.00000000000000E+0000
   235	 0.00000000000000E+0000
   236	 0.00000000000000E+0000
   237	 0.00000000000000E+0000
   238	 0.00000000000000E+0000
   239	 0.00000000000000E+0000
   240	 0.00000000000000E+0000
   241	 0.00000000000000E+0000
   242	 0.00000000000000E+0000
   243	 0.00000000000000E+0000
   244	 0.00000000000000E+0000
   245	 0.00000000000000E+0000
   246	 0.00000000000000E+0000
   247	 0.00000000000000E+0000
   248	 0.00000000000000E+0000
   249	 0.00000000000000E+0000
   250	 0.00000000000000E+0000
   251	 0.00000000000000E+0000
   252	 0.00000000000000E+0000
   253	 0.00000000000000E+0000
   254	 0.00000000000000E+0000
   255	 0.00000000000000E+0000
   256	 0.00000000000000E+0000
   257	 0.00000000000000E+0000
   258	 0.00000000000000E+0000
   259	 0.00000000000000E+0000
   260	 0.00000000000000E+0000
   261	 0.00000000000000E+0000
   262	 0.00000000000000E+0000
   263	 0.00000000000000E+0000
   264	 0.00000000000000E+0000
   265	 0.00000000000000E+0000
   266	 0.00000000000000E+0000
   267	 0.00000000000000E+0000
   268	 0.00000000000000E+0000
   269	 0.00000000000000E+0000
   270	 0.00000000000000E+0000
   271	 0.00000000000000E+0000
   272	 0.00000000000000E+0000
   273	 0.00000000000000E+0000
   274	 0.00000000000000E+0000
   275	 0.00000000000000E+0000
   276	 0.00000000000000E+0000
   277	 0.00000000000000E+0000
   278	 0.00000000000000E+0000
   279	 0.00000000000000E+0000
   280	 0.00000000000000E+0000
   281	 0.00000000000000E+0000
   282	 0.00000000000000E+0000
   283	 0.00000000000000E+0000
   284	 0.00000000000000E+0000
   285	 0.00000000000000E+0000
   286	 0.00000000000000E+0000
   287	 0.00000000000000E+0000
   288	 0.00000000000000E+0000
   289	 0.00000000000000E+0000
   290	 0.00000000000000E+0000
   291	 0.00000000000000E+0000
   292	 0.00000000000000E+0000
   293	 0.00000000000000E+0000
   294	 0.00000000000000E+0000
   295	 0.00000000000000E+0000
   296	 0.00000000000000E+0000
   297	 0.00000000000000E+0000
   298	 0.00000000000000E+0000
   299	 0.00000000000000E+0000
   300	 0.00000000000000E+0000
   301	 0.00000000000000E+0000
   302	 0.00000000000000E+0000
   303	 0.00000000000000E+0000
   304	 0.00000000000000E+0000
   305	 0.00000000000000E+0000
   306	 0.00000000000000E+0000
   307	 0.00000000000000E+0000
   308	 0.00000000000000E+0000
   309	 0.00000000000000E+0000
   310	 0.00000000000000E+0000
   311	 1.71998064865986E-0002
   312	 1.70653302940757E-0001
   313	 1.35022745080435E+0000
   314	 8.51919133979600E+0000
   315	 4.28634535371855E+0001
   316	 1.81643403446681E+0002
   317	 5.69133396835094E+0002
   318	 1.42777946178644E+0003
   319	 2.86810798851320E+0003
   320	 4.61364156018281E+0003
   321	 5.94325777485719E+0003
   322	 6.11093253041841E+0003
   323	 4.91781195665867E+0003
   324	 3.08360094666513E+0003
   325	 1.57898124038441E+0003
   326	 9.73163394912182E+0002
   327	 1.54152156674363E+0003
   328	 3.35618365820312E+0003
   329	 5.76718770855488E+0003
   330	 7.20720242272375E+0003
   331	 6.49663752229084E+0003
   332	 4.22274694076787E+0003
   333	 1.98086149817889E+0003
   334	 6.72534877798797E+0002
   335	 1.68658315211257E+0002
   336	 3.74870894370552E+0001
   337	 3.31871549711952E+0001
   338	 5.68943271710538E+0001
   339	 7.73994210079843E+0001
   340	 7.62068877395903E+0001
   341	 5.40341066663059E+0001
   342	 2.76030672528161E+0001
   343	 1.03922927727606E+0001
   344	 4.62584885086085E+0000
   345	 1.19801727193719E+0001
   346	 5.82674513061798E+0001
   347	 2.15294514466043E+0002
   348	 6.41228350547972E+0002
   349	 1.53817110382829E+0003
   350	 2.97186629975396E+0003
   351	 4.62497837281109E+0003
   352	 5.79779321891490E+0003
   353	 5.82523474878101E+0003
   354	 4.58751505537175E+0003
   355	 2.82525190512957E+0003
   356	 1.44723383281127E+0003
   357	 9.71766205003128E+0002
   358	 1.66272485402014E+0003
   359	 3.53870971129684E+0003
   360	 5.83445952527928E+0003
   361	 6.98046457503700E+0003
   362	 6.01911058325983E+0003
   363	 3.73985756753328E+0003
   364	 1.67665022614574E+0003
   365	 5.45101644495572E+0002
   366	 1.31267557965365E+0002
   367	 2.29489752356375E+0001
   368	 6.05997137614476E+0000
   369	 4.99849052950245E+0000
   370	 8.11356572278159E+0000
   371	 1.22812881656663E+0001
   372	 1.40280989124732E+0001
   373	 1.16315641277501E+0001
   374	 6.95364151444736E+0000
   375	 2.99258280025914E+0000
   376	 9.26696209168965E-0001
   377	 2.06404110093464E-0001
   378	 2.81671528805946E-0002
   379	 3.05687056634836E-0003
   380	 2.36551446621618E-0004
   381	 1.30522556194264E-0005
   382	 0.00000000000000E+0000
   383	 9.03358133450452E-0002
   384	 8.66635332093844E-0001
   385	 6.70531764550791E+0000
   386	 4.18416056730773E+0001
   387	 2.10573081932402E+0002
   388	 9.05083930957451E+0002
   389	 2.90340833104731E+0003
   390	 7.53906039278209E+0003
   391	 1.58470274216839E+0004
   392	 2.69665293026428E+0004
   393	 3.71507109768170E+0004
   394	 4.14030056579257E+0004
   395	 3.66156781674445E+0004
   396	 2.51840001656963E+0004
   397	 1.34571529940740E+0004
   398	 5.58615770557963E+0003
   399	 1.80115739572750E+0003
   400	 4.51027831653602E+0002
   401	 7.72460313660192E+0001
   402	 1.12054503987683E+0001
   403	 1.25596433414757E+0000
   404	 1.08772708708971E-0001
   405	 7.27875385738037E-0003
   406	 0.00000000000000E+0000
   407	 0.00000000000000E+0000
   408	 0.00000000000000E+0000
   409	 0.00000000000000E+0000
   410	 0.00000000000000E+0000
   411	 0.00000000000000E+0000
   412	 0.00000000000000E+0000
   413	 0.00000000000000E+0000
   414	 0.00000000000000E+0000
   415	 0.00000000000000E+0000
   416	 0.00000000000000E+0000
   417	 0.00000000000000E+0000
   418	 0.00000000000000E+0000
   419	 0.00000000000000E+0000
   420	 0.00000000000000E+0000
   421	 0.00000000000000E+0000
   422	 0.00000000000000E+0000
   423	 0.00000000000000E+0000
   424	 0.00000000000000E+0000
   425	 0.00000000000000E+0000
   426	 0.00000000000000E+0000
   427	 0.00000000000000E+0000
   428	 0.00000000000000E+0000
   429	 0.00000000000000E+0000
   430	 0.00000000000000E+0000
   431	 0.00000000000000E+0000
   432	 0.00000000000000E+0000
   433	 0.00000000000000E+0000
   434	 3.18381783630611E-0001
   435	 2.98585617439331E+0000
   436	 2.33272056414082E+0001
   437	 1.49050021108826E+0002
   438	 8.54398299564168E+0002
   439	 3.64875494441897E+0003
   440	 1.29785005945607E+0004
   441	 3.89066835200311E+0004
   442	 9.72961177087417E+0004
   443	 2.05892930506108E+0005
   444	 3.71892078614169E+0005
   445	 5.80535381301755E+0005
   446	 7.94378447480375E+0005
   447	 9.68414354221905E+0005
   448	 1.07934410731085E+0006
   449	 1.13131197145434E+0006
   450	 1.13532254863001E+0006
   451	 1.08466333329900E+0006
   452	 9.54537716371549E+0005
   453	 7.35756426134261E+0005
   454	 4.71720175952714E+0005
   455	 2.41306956548131E+0005
   456	 9.55653385151372E+0004
   457	 2.87331239612508E+0004
   458	 6.46241326691215E+0003
   459	 9.63692986831008E+0002
   460	 1.07072108345872E+0002
   461	 9.03430467999741E+0000
   462	 5.51870742395934E-0001
   463	 2.65461493956555E-0003
   464	 0.00000000000000E+0000
   465	 0.00000000000000E+0000
   466	 0.00000000000000E+0000
   467	 0.00000000000000E+0000
   468	 0.00000000000000E+0000
   469	 0.00000000000000E+0000
   470	 0.00000000000000E+0000
   471	 0.00000000000000E+0000
   472	 0.00000000000000E+0000
   473	 0.00000000000000E+0000
   474	 0.00000000000000E+0000
   475	 0.00000000000000E+0000
   476	 0.00000000000000E+0000
   477	 0.00000000000000E+0000
   478	 0.00000000000000E+0000
   479	 0.00000000000000E+0000
   480	 0.00000000000000E+0000
   481	 0.00000000000000E+0000
   482	 0.00000000000000E+0000
   483	 0.00000000000000E+0000
   484	 0.00000000000000E+0000
   485	 0.00000000000000E+0000
   486	 0.00000000000000E+0000
   487	 0.00000000000000E+0000
   488	 0.00000000000000E+0000
   489	 0.00000000000000E+0000
   490	 0.00000000000000E+0000
   491	 0.00000000000000E+0000
   492	 0.00000000000000E+0000
   493	 0.00000000000000E+0000
   494	 0.00000000000000E+0000
   495	 0.00000000000000E+0000
   496	 0.00000000000000E+0000
   497	 0.00000000000000E+0000
   498	 0.00000000000000E+0000
   499	 0.00000000000000E+0000
   500	 0.00000000000000E+0000
   501	 0.00000000000000E+0000
   502	 0.00000000000000E+0000
   503	 0.00000000000000E+0000
   504	 0.00000000000000E+0000
   505	 0.00000000000000E+0000
   506	 0.00000000000000E+0000
   507	 0.00000000000000E+0000
   508	 0.00000000000000E+0000
   509	 0.00000000000000E+0000
   510	 0.00000000000000E+0000
   511	 0.00000000000000E+0000
   512	 0.00000000000000E+0000
