channel	simulated
   176	 0.00000000000000E+0000
   177	 0.00000000000000E+0000
   178	 0.00000000000000E+0000
   179	 0.00000000000000E+0000
   180	 0.00000000000000E+0000
   181	 0.00000000000000E+0000
   182	 0.00000000000000E+0000
   183	 0.00000000000000E+0000
   184	 0.00000000000000E+0000
   185	 0.00000000000000E+0000
   186	 0.00000000000000E+0000
   187	 0.00000000000000E+0000
   188	 0.00000000000000E+0000
   189	 0.00000000000000E+0000
   190	 0.00000000000000E+0000
   191	 0.00000000000000E+0000
   192	 0.00000000000000E+0000
   193	 0.00000000000000E+0000
   194	 0.00000000000000E+0000
   195	 0.00000000000000E+0000
   196	 0.00000000000000E+0000
   197	 0.00000000000000E+0000
   198	 0.00000000000000E+0000
   199	 0.00000000000000E+0000
   200	 0.00000000000000E+0000
   201	 0.00000000000000E+0000
   202	 0.00000000000000E+0000
   203	 0.00000000000000E+0000
   204	 0.00000000000000E+0000
   205	 0.00000000000000E+0000
   206	 0.00000000000000E+0000
   207	 0.00000000000000E+0000
   208	 0.00000000000000E+0000
   209	 0.00000000000000E+0000
   210	 0.00000000000000E+0000
   211	 0.00000000000000E+0000
   212	 0.00000000000000E+0000
   213	 0.00000000000000E+0000
   214	 0.00000000000000E+0000
   215	 0.00000000000000E+0000
   216	 0.00000000000000E+0000
   217	 0.00000000000000E+0000
   218	 0.00000000000000E+0000
   219	 0.00000000000000E+0000
   220	 0.00000000000000E+0000
   221	 0.00000000000000E+0000
   222	 0.00000000000000E+0000
   223	 0.00000000000000E+0000
   224	 0.00000000000000E+0000
   225	 0.00000000000000E+0000
   226	 0.00000000000000E+0000
   227	 0.00000000000000E+0000
   228	 0.00000000000000E+0000
   229	 0.00000000000000E+0000
   230	 0.00000000000000E+0000
   231	 0.00000000000000E+0000
   232	 0.00000000000000E+0000
   233	 0.00000000000000E+0000
   234	 0.00000000000000E+0000
   235	 0.00000000000000E+0000
   236	 0.00000000000000E+0000
   237	 0.00000000000000E+0000
   238	 0.00000000000000E+0000
   239	 0.00000000000000E+0000
   240	 0.00000000000000E+0000
   241	 0.00000000000000E+0000
   242	 0.00000000000000E+0000
   243	 0.00000000000000E+0000
   244	 0.00000000000000E+0000
   245	 0.00000000000000E+0000
   246	 0.00000000000000E+0000
   247	 0.00000000000000E+0000
   248	 0.00000000000000E+0000
   249	 0.00000000000000E+0000
   250	 0.00000000000000E+0000
   251	 0.00000000000000E+0000
   252	 0.00000000000000E+0000
   253	 0.00000000000000E+0000
   254	 0.00000000000000E+0000
   255	 0.00000000000000E+0000
   256	 0.00000000000000E+0000
   257	 0.00000000000000E+0000
   258	 0.00000000000000E+0000
   259	 0.00000000000000E+0000
   260	 0.00000000000000E+0000
   261	 0.00000000000000E+0000
   262	 0.00000000000000E+0000
   263	 0.00000000000000E+0000
   264	 0.00000000000000E+0000
   265	 0.00000000000000E+0000
   266	 0.00000000000000E+0000
   267	 0.00000000000000E+0000
   268	 0.00000000000000E+0000
   269	 0.00000000000000E+0000
   270	 0.00000000000000E+0000
   271	 0.00000000000000E+0000
   272	 0.00000000000000E+0000
   273	 0.00000000000000E+0000
   274	 0.00000000000000E+0000
   275	 0.00000000000000E+0000
   276	 0.00000000000000E+0000
   277	 0.00000000000000E+0000
   278	 0.00000000000000E+0000
   279	 0.00000000000000E+0000
   280	 0.00000000000000E+0000
   281	 0.00000000000000E+0000
   282	 0.00000000000000E+0000
   283	 0.00000000000000E+0000
   284	 0.00000000000000E+0000
   285	 0.00000000000000E+0000
   286	 0.00000000000000E+0000
   287	 0.00000000000000E+0000
   288	 0.00000000000000E+0000
   289	 0.00000000000000E+0000
   290	 0.00000000000000E+0000
   291	 0.00000000000000E+0000
   292	 0.00000000000000E+0000
   293	 0.00000000000000E+0000
   294	 0.00000000000000E+0000
   295	 0.00000000000000E+0000
   296	 0.00000000000000E+0000
   297	 0.00000000000000E+0000
   298	 0.00000000000000E+0000
   299	 0.00000000000000E+0000
   300	 0.00000000000000E+0000
   301	 0.00000000000000E+0000
   302	 0.00000000000000E+0000
   303	 0.00000000000000E+0000
   304	 0.00000000000000E+0000
   305	 0.00000000000000E+0000
   306	 0.00000000000000E+0000
   307	 0.00000000000000E+0000
   308	 0.00000000000000E+0000
   309	 0.00000000000000E+0000
   310	 0.00000000000000E+0000
   311	 0.00000000000000E+0000
   312	 0.00000000000000E+0000
   313	 0.00000000000000E+0000
   314	 0.00000000000000E+0000
   315	 0.00000000000000E+0000
   316	 0.00000000000000E+0000
   317	 0.00000000000000E+0000
   318	 2.23822893525016E-0003
   319	 3.69606921948657E-0002
   320	 4.63139541573256E-0001
   321	 4.40338020352118E+0000
   322	 3.58396126343821E+0001
   323	 1.89060131517957E+0002
   324	 7.60840596927694E+0002
   325	 2.33616724069631E+0003
   326	 5.47364282617216E+0003
   327	 9.78680349749488E+0003
   328	 1.33539159599220E+0004
   329	 1.38295057144171E+0004
   330	 1.05344935611064E+0004
   331	 5.83571249863361E+0003
   332	 2.44989858748769E+0003
   333	 1.34660577998833E+0003
   334	 2.74339222333228E+0003
   335	 6.64001370070490E+0003
   336	 1.09858469100663E+0004
   337	 1.18956117812223E+0004
   338	 8.42097670392231E+0003
   339	 3.91450835263737E+0003
   340	 1.20895102281601E+0003
   341	 2.56539796328120E+0002
   342	 4.40400486056094E+0001
   343	 2.28314978075016E+0001
   344	 5.47701336485797E+0001
   345	 1.05579182319901E+0002
   346	 1.33917609237259E+0002
   347	 1.10659386804317E+0002
   348	 5.95155186103422E+0001
   349	 2.08219118769761E+0001
   350	 4.78617647319718E+0000
   351	 1.33362720318728E+0000
   352	 6.06855672642068E+0000
   353	 4.36727770826503E+0001
   354	 2.64488808408704E+0002
   355	 1.08994744571607E+0003
   356	 3.45526228970237E+0003
   357	 8.42702972762781E+0003
   358	 1.58129632566209E+0004
   359	 2.28301593952790E+0004
   360	 2.53036074842381E+0004
   361	 2.09094103789846E+0004
   362	 1.25984173562844E+0004
   363	 5.61671335164850E+0003
   364	 2.38926220378512E+0003
   365	 3.07944221462296E+0003
   366	 7.48827877380167E+0003
   367	 1.34464800843298E+0004
   368	 1.58690319916661E+0004
   369	 1.22138541264878E+0004
   370	 6.13945415447517E+0003
   371	 2.03457197403473E+0003
   372	 4.64614824855683E+0002
   373	 8.85422563674113E+0001
   374	 2.12553630525200E+0001
   375	 9.24985843287280E+0000
   376	 8.07384740090728E+0000
   377	 1.54990470060330E+0001
   378	 2.70012449741842E+0001
   379	 3.18480418376773E+0001
   380	 2.45530753870637E+0001
   381	 1.23248769275872E+0001
   382	 4.02439162424183E+0000
   383	 8.54061623550824E-0001
   384	 1.17680782750470E-0001
   385	 7.95640369070429E-0003
   386	 4.17915697365744E-0004
   387	 1.40503050684636E-0005
   388	 0.00000000000000E+0000
   389	 0.00000000000000E+0000
   390	 0.00000000000000E+0000
   391	 0.00000000000000E+0000
   392	 4.04561900751349E-0001
   393	 4.27279303411763E+0000
   394	 3.52569913323906E+0001
   395	 2.27278584126498E+0002
   396	 1.23655539624642E+0003
   397	 4.73579278456364E+0003
   398	 1.42340343261006E+0004
   399	 3.35778746011429E+0004
   400	 6.21716528916041E+0004
   401	 9.03564255250994E+0004
   402	 1.02937111752582E+0005
   403	 8.88196709252701E+0004
   404	 5.58540623790352E+0004
   405	 2.55370114387289E+0004
   406	 8.48668465487765E+0003
   407	 2.04932147183913E+0003
   408	 3.59427703385348E+0002
   409	 3.74645684146296E+0001
   410	 3.25465020610772E+0000
   411	 2.03729031163934E-0001
   412	 9.18867758635412E-0003
   413	 0.00000000000000E+0000
   414	 0.00000000000000E+0000
   415	 0.00000000000000E+0000
   416	 0.00000000000000E+0000
   417	 0.00000000000000E+0000
   418	 0.00000000000000E+0000
   419	 0.00000000000000E+0000
   420	 0.00000000000000E+0000
   421	 0.00000000000000E+0000
   422	 0.00000000000000E+0000
   423	 0.00000000000000E+0000
   424	 0.00000000000000E+0000
   425	 0.00000000000000E+0000
   426	 0.00000000000000E+0000
   427	 0.00000000000000E+0000
   428	 0.00000000000000E+0000
   429	 0.00000000000000E+0000
   430	 0.00000000000000E+0000
   431	 0.00000000000000E+0000
   432	 0.00000000000000E+0000
   433	 0.00000000000000E+0000
   434	 0.00000000000000E+0000
   435	 0.00000000000000E+0000
   436	 0.00000000000000E+0000
   437	 0.00000000000000E+0000
   438	 0.00000000000000E+0000
   439	 0.00000000000000E+0000
   440	 0.00000000000000E+0000
   441	 0.00000000000000E+0000
   442	 0.00000000000000E+0000
   443	 0.00000000000000E+0000
   444	 5.29786849501585E-0001
   445	 5.98076977747821E+0000
   446	 5.22832045205518E+0001
   447	 3.62221339699820E+0002
   448	 2.16470197062553E+0003
   449	 9.35145579843841E+0003
   450	 3.24951678146543E+0004
   451	 9.15147198630223E+0004
   452	 2.11246295160113E+0005
   453	 4.04967153277883E+0005
   454	 6.54404986955955E+0005
   455	 9.06352497111456E+0005
   456	 1.10083783219741E+0006
   457	 1.21280207917689E+0006
   458	 1.25197693153906E+0006
   459	 1.22255812001031E+0006
   460	 1.09731388174295E+0006
   461	 8.53232508694135E+0005
   462	 5.38748903978137E+0005
   463	 2.62447325020418E+0005
   464	 9.52047290817292E+0004
   465	 2.50744549516461E+0004
   466	 4.69706622578679E+0003
   467	 5.90427232715633E+0002
   468	 4.19312975130566E+0001
   469	 2.34148296189428E+0000
   470	 8.31528762503821E-0002
   471	 2.17848689479221E-0004
   472	 0.00000000000000E+0000
   473	 0.00000000000000E+0000
   474	 0.00000000000000E+0000
   475	 0.00000000000000E+0000
   476	 0.00000000000000E+0000
   477	 0.00000000000000E+0000
   478	 0.00000000000000E+0000
   479	 0.00000000000000E+0000
   480	 0.00000000000000E+0000
   481	 0.00000000000000E+0000
   482	 0.00000000000000E+0000
   483	 0.00000000000000E+0000
   484	 0.00000000000000E+0000
   485	 0.00000000000000E+0000
   486	 0.00000000000000E+0000
   487	 0.00000000000000E+0000
   488	 0.00000000000000E+0000
   489	 0.00000000000000E+0000
   490	 0.00000000000000E+0000
   491	 0.00000000000000E+0000
   492	 0.00000000000000E+0000
   493	 0.00000000000000E+0000
   494	 0.00000000000000E+0000
   495	 0.00000000000000E+0000
   496	 0.00000000000000E+0000
   497	 0.00000000000000E+0000
   498	 0.00000000000000E+0000
   499	 0.00000000000000E+0000
   500	 0.00000000000000E+0000
   501	 0.00000000000000E+0000
   502	 0.00000000000000E+0000
   503	 0.00000000000000E+0000
   504	 0.00000000000000E+0000
   505	 0.00000000000000E+0000
   506	 0.00000000000000E+0000
   507	 0.00000000000000E+0000
   508	 0.00000000000000E+0000
   509	 0.00000000000000E+0000
   510	 0.00000000000000E+0000
   511	 0.00000000000000E+0000
   512	 0.00000000000000E+0000
