channel	simulated
   176	 0.00000000000000E+0000
   177	 0.00000000000000E+0000
   178	 0.00000000000000E+0000
   179	 0.00000000000000E+0000
   180	 0.00000000000000E+0000
   181	 0.00000000000000E+0000
   182	 0.00000000000000E+0000
   183	 0.00000000000000E+0000
   184	 0.00000000000000E+0000
   185	 0.00000000000000E+0000
   186	 0.00000000000000E+0000
   187	 0.00000000000000E+0000
   188	 0.00000000000000E+0000
   189	 0.00000000000000E+0000
   190	 0.00000000000000E+0000
   191	 0.00000000000000E+0000
   192	 0.00000000000000E+0000
   193	 0.00000000000000E+0000
   194	 0.00000000000000E+0000
   195	 0.00000000000000E+0000
   196	 0.00000000000000E+0000
   197	 0.00000000000000E+0000
   198	 0.00000000000000E+0000
   199	 0.00000000000000E+0000
   200	 0.00000000000000E+0000
   201	 0.00000000000000E+0000
   202	 0.00000000000000E+0000
   203	 0.00000000000000E+0000
   204	 0.00000000000000E+0000
   205	 0.00000000000000E+0000
   206	 0.00000000000000E+0000
   207	 0.00000000000000E+0000
   208	 0.00000000000000E+0000
   209	 0.00000000000000E+0000
   210	 0.00000000000000E+0000
   211	 0.00000000000000E+0000
   212	 0.00000000000000E+0000
   213	 0.00000000000000E+0000
   214	 0.00000000000000E+0000
   215	 0.00000000000000E+0000
   216	 0.00000000000000E+0000
   217	 0.00000000000000E+0000
   218	 0.00000000000000E+0000
   219	 0.00000000000000E+0000
   220	 0.00000000000000E+0000
   221	 0.00000000000000E+0000
   222	 0.00000000000000E+0000
   223	 0.00000000000000E+0000
   224	 0.00000000000000E+0000
   225	 0.00000000000000E+0000
   226	 0.00000000000000E+0000
   227	 0.00000000000000E+0000
   228	 0.00000000000000E+0000
   229	 0.00000000000000E+0000
   230	 0.00000000000000E+0000
   231	 0.00000000000000E+0000
   232	 0.00000000000000E+0000
   233	 0.00000000000000E+0000
   234	 0.00000000000000E+0000
   235	 0.00000000000000E+0000
   236	 0.00000000000000E+0000
   237	 0.00000000000000E+0000
   238	 0.00000000000000E+0000
   239	 0.00000000000000E+0000
   240	 0.00000000000000E+0000
   241	 0.00000000000000E+0000
   242	 0.00000000000000E+0000
   243	 0.00000000000000E+0000
   244	 0.00000000000000E+0000
   245	 0.00000000000000E+0000
   246	 0.00000000000000E+0000
   247	 0.00000000000000E+0000
   248	 0.00000000000000E+0000
   249	 0.00000000000000E+0000
   250	 0.00000000000000E+0000
   251	 0.00000000000000E+0000
   252	 0.00000000000000E+0000
   253	 0.00000000000000E+0000
   254	 0.00000000000000E+0000
   255	 0.00000000000000E+0000
   256	 0.00000000000000E+0000
   257	 0.00000000000000E+0000
   258	 0.00000000000000E+0000
   259	 0.00000000000000E+0000
   260	 0.00000000000000E+0000
   261	 0.00000000000000E+0000
   262	 0.00000000000000E+0000
   263	 0.00000000000000E+0000
   264	 0.00000000000000E+0000
   265	 0.00000000000000E+0000
   266	 0.00000000000000E+0000
   267	 0.00000000000000E+0000
   268	 0.00000000000000E+0000
   269	 0.00000000000000E+0000
   270	 0.00000000000000E+0000
   271	 0.00000000000000E+0000
   272	 0.00000000000000E+0000
   273	 0.00000000000000E+0000
   274	 0.00000000000000E+0000
   275	 0.00000000000000E+0000
   276	 0.00000000000000E+0000
   277	 0.00000000000000E+0000
   278	 0.00000000000000E+0000
   279	 0.00000000000000E+0000
   280	 0.00000000000000E+0000
   281	 0.00000000000000E+0000
   282	 0.00000000000000E+0000
   283	 0.00000000000000E+0000
   284	 0.00000000000000E+0000
   285	 0.00000000000000E+0000
   286	 0.00000000000000E+0000
   287	 0.00000000000000E+0000
   288	 0.00000000000000E+0000
   289	 0.00000000000000E+0000
   290	 8.22333747181980E-0004
   291	 8.22963377470074E-0003
   292	 6.68663972295313E-0002
   293	 4.41091585213433E-0001
   294	 2.58245768026857E+0000
   295	 1.09607426002752E+0001
   296	 3.78945018467644E+0001
   297	 1.06727614450537E+0002
   298	 2.44890430004810E+0002
   299	 4.57810571487621E+0002
   300	 6.97328560374184E+0002
   301	 8.65444597237166E+0002
   302	 8.70423991822332E+0002
   303	 6.91846955937281E+0002
   304	 4.31403617973173E+0002
   305	 2.11334018547891E+0002
   306	 8.21928485328090E+0001
   307	 2.73238242103904E+0001
   308	 1.12324675023937E+0001
   309	 9.64795534194655E+0000
   310	 1.54058294430776E+0001
   311	 4.20577309533813E+0001
   312	 1.36458455398100E+0002
   313	 3.51111346316963E+0002
   314	 6.32045238131215E+0002
   315	 7.75748121315850E+0002
   316	 6.45740946959312E+0002
   317	 3.64056242798081E+0002
   318	 1.38930400571509E+0002
   319	 3.59436701826463E+0001
   320	 6.72444166627420E+0000
   321	 2.38013866394412E+0000
   322	 4.88773779808994E+0000
   323	 1.02558264616237E+0001
   324	 2.23754617288272E+0001
   325	 5.67989905828419E+0001
   326	 1.52956884230257E+0002
   327	 3.67403322552099E+0002
   328	 7.37220484333114E+0002
   329	 1.21807359746562E+0003
   330	 1.65331238322440E+0003
   331	 1.84172055392271E+0003
   332	 1.65253996139428E+0003
   333	 1.16914875916363E+0003
   334	 6.51508943195001E+0002
   335	 2.86182925013897E+0002
   336	 9.94867778633707E+0001
   337	 2.80374331722370E+0001
   338	 7.71169272473753E+0000
   339	 6.86051148382966E+0000
   340	 2.86933698889204E+0001
   341	 1.24033798013824E+0002
   342	 3.89020156515261E+0002
   343	 8.38216238090617E+0002
   344	 1.22755656673189E+0003
   345	 1.21872617415304E+0003
   346	 8.19569291266290E+0002
   347	 3.73196000249564E+0002
   348	 1.15169463151790E+0002
   349	 2.43544916126766E+0001
   350	 3.88456046314749E+0000
   351	 7.81215081291363E-0001
   352	 7.47566703573574E-0001
   353	 1.38224579048610E+0000
   354	 2.24163339638073E+0000
   355	 2.57142936671265E+0000
   356	 2.01038672570663E+0000
   357	 1.06515227294517E+0000
   358	 3.81958769386076E-0001
   359	 9.87162525331011E-0002
   360	 6.42183781213192E-0002
   361	 3.28487745670083E-0001
   362	 1.80384150421433E+0000
   363	 8.83342288782694E+0000
   364	 3.25935724715496E+0001
   365	 9.96545726433055E+0001
   366	 2.52493472134865E+0002
   367	 5.30166848136426E+0002
   368	 9.22576193202102E+0002
   369	 1.33055430581719E+0003
   370	 1.59042210556245E+0003
   371	 1.56101276165910E+0003
   372	 1.21895551816960E+0003
   373	 7.52036820494167E+0002
   374	 3.66551604464472E+0002
   375	 1.41136672633516E+0002
   376	 4.29246993451592E+0001
   377	 1.03105608163173E+0001
   378	 1.71645834765489E+0000
   379	 2.47654683444438E-0001
   380	 2.80964190812132E-0002
   381	 2.50637762745042E-0003
   382	 0.00000000000000E+0000
   383	 0.00000000000000E+0000
   384	 0.00000000000000E+0000
   385	 0.00000000000000E+0000
   386	 0.00000000000000E+0000
   387	 0.00000000000000E+0000
   388	 0.00000000000000E+0000
   389	 0.00000000000000E+0000
   390	 0.00000000000000E+0000
   391	 0.00000000000000E+0000
   392	 0.00000000000000E+0000
   393	 0.00000000000000E+0000
   394	 0.00000000000000E+0000
   395	 0.00000000000000E+0000
   396	 0.00000000000000E+0000
   397	 0.00000000000000E+0000
   398	 0.00000000000000E+0000
   399	 0.00000000000000E+0000
   400	 0.00000000000000E+0000
   401	 0.00000000000000E+0000
   402	 0.00000000000000E+0000
   403	 0.00000000000000E+0000
   404	 0.00000000000000E+0000
   405	 0.00000000000000E+0000
   406	 0.00000000000000E+0000
   407	 2.90782986943850E-0002
   408	 2.53633037614015E-0001
   409	 1.90830105165686E+0000
   410	 1.19150287880501E+0001
   411	 6.28744918269020E+0001
   412	 2.99203317509024E+0002
   413	 1.11371896326202E+0003
   414	 3.56547985962060E+0003
   415	 9.67960103383551E+0003
   416	 2.25963347580294E+0004
   417	 4.55263481073917E+0004
   418	 7.98490679742345E+0004
   419	 1.23090090155734E+0005
   420	 1.68704271042861E+0005
   421	 2.07873871136259E+0005
   422	 2.34740380794295E+0005
   423	 2.49452988126926E+0005
   424	 2.55823499415277E+0005
   425	 2.57944254478343E+0005
   426	 2.58389095382397E+0005
   427	 2.58309252319372E+0005
   428	 2.57833811795602E+0005
   429	 2.55793882395176E+0005
   430	 2.47646408714762E+0005
   431	 2.24264866335632E+0005
   432	 1.78076714786746E+0005
   433	 1.15611975212898E+0005
   434	 5.79123612188355E+0004
   435	 2.14898412495157E+0004
   436	 5.74626397416069E+0003
   437	 1.08796577435739E+0003
   438	 1.43999368312861E+0002
   439	 1.00762036600812E+0001
   440	 5.86584380581008E-0001
   441	 2.31961105998698E-0002
   442	 0.00000000000000E+0000
   443	 0.00000000000000E+0000
   444	 0.00000000000000E+0000
   445	 0.00000000000000E+0000
   446	 0.00000000000000E+0000
   447	 0.00000000000000E+0000
   448	 0.00000000000000E+0000
   449	 0.00000000000000E+0000
   450	 0.00000000000000E+0000
   451	 0.00000000000000E+0000
   452	 0.00000000000000E+0000
   453	 0.00000000000000E+0000
   454	 0.00000000000000E+0000
   455	 0.00000000000000E+0000
   456	 0.00000000000000E+0000
   457	 0.00000000000000E+0000
   458	 0.00000000000000E+0000
   459	 0.00000000000000E+0000
   460	 0.00000000000000E+0000
   461	 0.00000000000000E+0000
   462	 0.00000000000000E+0000
   463	 0.00000000000000E+0000
   464	 0.00000000000000E+0000
   465	 0.00000000000000E+0000
   466	 0.00000000000000E+0000
   467	 0.00000000000000E+0000
   468	 0.00000000000000E+0000
   469	 0.00000000000000E+0000
   470	 0.00000000000000E+0000
   471	 0.00000000000000E+0000
   472	 0.00000000000000E+0000
   473	 0.00000000000000E+0000
   474	 0.00000000000000E+0000
   475	 0.00000000000000E+0000
   476	 0.00000000000000E+0000
   477	 0.00000000000000E+0000
   478	 0.00000000000000E+0000
   479	 0.00000000000000E+0000
   480	 0.00000000000000E+0000
   481	 0.00000000000000E+0000
   482	 0.00000000000000E+0000
   483	 0.00000000000000E+0000
   484	 0.00000000000000E+0000
   485	 0.00000000000000E+0000
   486	 0.00000000000000E+0000
   487	 0.00000000000000E+0000
   488	 0.00000000000000E+0000
   489	 0.00000000000000E+0000
   490	 0.00000000000000E+0000
   491	 0.00000000000000E+0000
   492	 0.00000000000000E+0000
   493	 0.00000000000000E+0000
   494	 0.00000000000000E+0000
   495	 0.00000000000000E+0000
   496	 0.00000000000000E+0000
   497	 0.00000000000000E+0000
   498	 0.00000000000000E+0000
   499	 0.00000000000000E+0000
   500	 0.00000000000000E+0000
   501	 0.00000000000000E+0000
   502	 0.00000000000000E+0000
   503	 0.00000000000000E+0000
   504	 0.00000000000000E+0000
   505	 0.00000000000000E+0000
   506	 0.00000000000000E+0000
   507	 0.00000000000000E+0000
   508	 0.00000000000000E+0000
   509	 0.00000000000000E+0000
   510	 0.00000000000000E+0000
   511	 0.00000000000000E+0000
   512	 0.00000000000000E+0000
