channel	simulated
   176	 0.00000000000000E+0000
   177	 0.00000000000000E+0000
   178	 0.00000000000000E+0000
   179	 0.00000000000000E+0000
   180	 0.00000000000000E+0000
   181	 0.00000000000000E+0000
   182	 0.00000000000000E+0000
   183	 0.00000000000000E+0000
   184	 0.00000000000000E+0000
   185	 0.00000000000000E+0000
   186	 0.00000000000000E+0000
   187	 0.00000000000000E+0000
   188	 0.00000000000000E+0000
   189	 0.00000000000000E+0000
   190	 0.00000000000000E+0000
   191	 0.00000000000000E+0000
   192	 0.00000000000000E+0000
   193	 0.00000000000000E+0000
   194	 0.00000000000000E+0000
   195	 0.00000000000000E+0000
   196	 0.00000000000000E+0000
   197	 0.00000000000000E+0000
   198	 0.00000000000000E+0000
   199	 0.00000000000000E+0000
   200	 0.00000000000000E+0000
   201	 0.00000000000000E+0000
   202	 0.00000000000000E+0000
   203	 0.00000000000000E+0000
   204	 0.00000000000000E+0000
   205	 0.00000000000000E+0000
   206	 0.00000000000000E+0000
   207	 0.00000000000000E+0000
   208	 0.00000000000000E+0000
   209	 0.00000000000000E+0000
   210	 0.00000000000000E+0000
   211	 0.00000000000000E+0000
   212	 0.00000000000000E+0000
   213	 0.00000000000000E+0000
   214	 0.00000000000000E+0000
   215	 0.00000000000000E+0000
   216	 0.00000000000000E+0000
   217	 0.00000000000000E+0000
   218	 0.00000000000000E+0000
   219	 0.00000000000000E+0000
   220	 0.00000000000000E+0000
   221	 0.00000000000000E+0000
   222	 0.00000000000000E+0000
   223	 0.00000000000000E+0000
   224	 0.00000000000000E+0000
   225	 0.00000000000000E+0000
   226	 0.00000000000000E+0000
   227	 0.00000000000000E+0000
   228	 0.00000000000000E+0000
   229	 0.00000000000000E+0000
   230	 0.00000000000000E+0000
   231	 0.00000000000000E+0000
   232	 0.00000000000000E+0000
   233	 0.00000000000000E+0000
   234	 0.00000000000000E+0000
   235	 0.00000000000000E+0000
   236	 0.00000000000000E+0000
   237	 0.00000000000000E+0000
   238	 0.00000000000000E+0000
   239	 0.00000000000000E+0000
   240	 0.00000000000000E+0000
   241	 0.00000000000000E+0000
   242	 0.00000000000000E+0000
   243	 0.00000000000000E+0000
   244	 0.00000000000000E+0000
   245	 0.00000000000000E+0000
   246	 0.00000000000000E+0000
   247	 0.00000000000000E+0000
   248	 0.00000000000000E+0000
   249	 0.00000000000000E+0000
   250	 0.00000000000000E+0000
   251	 0.00000000000000E+0000
   252	 0.00000000000000E+0000
   253	 0.00000000000000E+0000
   254	 0.00000000000000E+0000
   255	 0.00000000000000E+0000
   256	 0.00000000000000E+0000
   257	 0.00000000000000E+0000
   258	 0.00000000000000E+0000
   259	 0.00000000000000E+0000
   260	 0.00000000000000E+0000
   261	 0.00000000000000E+0000
   262	 0.00000000000000E+0000
   263	 0.00000000000000E+0000
   264	 0.00000000000000E+0000
   265	 0.00000000000000E+0000
   266	 0.00000000000000E+0000
   267	 0.00000000000000E+0000
   268	 0.00000000000000E+0000
   269	 0.00000000000000E+0000
   270	 0.00000000000000E+0000
   271	 0.00000000000000E+0000
   272	 0.00000000000000E+0000
   273	 0.00000000000000E+0000
   274	 0.00000000000000E+0000
   275	 0.00000000000000E+0000
   276	 0.00000000000000E+0000
   277	 0.00000000000000E+0000
   278	 0.00000000000000E+0000
   279	 0.00000000000000E+0000
   280	 0.00000000000000E+0000
   281	 0.00000000000000E+0000
   282	 0.00000000000000E+0000
   283	 0.00000000000000E+0000
   284	 0.00000000000000E+0000
   285	 0.00000000000000E+0000
   286	 0.00000000000000E+0000
   287	 0.00000000000000E+0000
   288	 0.00000000000000E+0000
   289	 0.00000000000000E+0000
   290	 0.00000000000000E+0000
   291	 0.00000000000000E+0000
   292	 0.00000000000000E+0000
   293	 0.00000000000000E+0000
   294	 0.00000000000000E+0000
   295	 0.00000000000000E+0000
   296	 0.00000000000000E+0000
   297	 0.00000000000000E+0000
   298	 0.00000000000000E+0000
   299	 0.00000000000000E+0000
   300	 0.00000000000000E+0000
   301	 0.00000000000000E+0000
   302	 0.00000000000000E+0000
   303	 0.00000000000000E+0000
   304	 0.00000000000000E+0000
   305	 0.00000000000000E+0000
   306	 0.00000000000000E+0000
   307	 0.00000000000000E+0000
   308	 0.00000000000000E+0000
   309	 0.00000000000000E+0000
   310	 0.00000000000000E+0000
   311	 0.00000000000000E+0000
   312	 0.00000000000000E+0000
   313	 0.00000000000000E+0000
   314	 0.00000000000000E+0000
   315	 0.00000000000000E+0000
   316	 0.00000000000000E+0000
   317	 0.00000000000000E+0000
   318	 0.00000000000000E+0000
   319	 0.00000000000000E+0000
   320	 0.00000000000000E+0000
   321	 4.51918606956060E-0002
   322	 2.72172805884165E-0001
   323	 1.42691658776081E+0000
   324	 6.51210594895996E+0000
   325	 2.58709880310287E+0001
   326	 9.39142119157439E+0001
   327	 2.79300238278822E+0002
   328	 7.24174440583753E+0002
   329	 1.63702499740808E+0003
   330	 3.22637531369870E+0003
   331	 5.54406147141072E+0003
   332	 8.30614752415917E+0003
   333	 1.08500982464384E+0004
   334	 1.23575887220838E+0004
   335	 1.22369354099628E+0004
   336	 1.04350354367124E+0004
   337	 7.64878591981515E+0003
   338	 4.82524659630384E+0003
   339	 2.64016005288347E+0003
   340	 1.32895193947250E+0003
   341	 8.52147966996025E+0002
   342	 1.22131417421232E+0003
   343	 2.66573595028548E+0003
   344	 5.47609088941881E+0003
   345	 9.43851295160609E+0003
   346	 1.34025448710107E+0004
   347	 1.56129662600006E+0004
   348	 1.48983646720560E+0004
   349	 1.16372135372295E+0004
   350	 7.43889196121681E+0003
   351	 3.89363790803526E+0003
   352	 1.67753209926851E+0003
   353	 6.17094960624662E+0002
   354	 2.38077426758455E+0002
   355	 1.55819802606879E+0002
   356	 1.80031025843735E+0002
   357	 2.37439843115368E+0002
   358	 3.75870798262089E+0002
   359	 8.14126517439440E+0002
   360	 1.92628123178847E+0003
   361	 4.35389319259993E+0003
   362	 8.80825179767194E+0003
   363	 1.56713591086580E+0004
   364	 2.44214218458034E+0004
   365	 3.33055626317776E+0004
   366	 3.97444817920475E+0004
   367	 4.14632645308968E+0004
   368	 3.74595564166978E+0004
   369	 2.91333777153708E+0004
   370	 1.95066894207554E+0004
   371	 1.12572263072671E+0004
   372	 5.65218136759496E+0003
   373	 2.69196226435245E+0003
   374	 1.89146138642900E+0003
   375	 3.06290645475195E+0003
   376	 6.38086246299331E+0003
   377	 1.17580179910390E+0004
   378	 1.79045738691723E+0004
   379	 2.23433562000081E+0004
   380	 2.28200556401834E+0004
   381	 1.90697818969828E+0004
   382	 1.30379571703867E+0004
   383	 7.29404469657959E+0003
   384	 3.34141256821010E+0003
   385	 1.25714684311914E+0003
   386	 3.94097614004497E+0002
   387	 1.11975986368835E+0002
   388	 4.10404412109156E+0001
   389	 3.65027966995816E+0001
   390	 4.35070666833814E+0001
   391	 4.69185269394703E+0001
   392	 4.22218371222949E+0001
   393	 3.12448891440293E+0001
   394	 1.89399332990894E+0001
   395	 9.39568116867079E+0000
   396	 3.86928029231044E+0000
   397	 1.61031913872307E+0000
   398	 2.18611052445301E+0000
   399	 8.70186182640602E+0000
   400	 3.54937451761207E+0001
   401	 1.27927595701744E+0002
   402	 4.22139953049798E+0002
   403	 1.15895409360213E+0003
   404	 2.79510079406112E+0003
   405	 5.92184051136829E+0003
   406	 1.10217295908650E+0004
   407	 1.80211068212719E+0004
   408	 2.58854477181288E+0004
   409	 3.26644403425109E+0004
   410	 3.62098087400527E+0004
   411	 3.50328295710253E+0004
   412	 2.91616493723853E+0004
   413	 2.08444558711864E+0004
   414	 1.27939852663906E+0004
   415	 6.74296864712647E+0003
   416	 3.05153065841117E+0003
   417	 1.18575540232272E+0003
   418	 3.95613433462288E+0002
   419	 1.05079668443464E+0002
   420	 2.53742676999650E+0001
   421	 5.25104893832974E+0000
   422	 9.31271532870279E-0001
   423	 1.41541662227036E-0001
   424	 1.84361378311420E-0002
   425	 0.00000000000000E+0000
   426	 0.00000000000000E+0000
   427	 0.00000000000000E+0000
   428	 0.00000000000000E+0000
   429	 0.00000000000000E+0000
   430	 0.00000000000000E+0000
   431	 0.00000000000000E+0000
   432	 0.00000000000000E+0000
   433	 0.00000000000000E+0000
   434	 0.00000000000000E+0000
   435	 0.00000000000000E+0000
   436	 0.00000000000000E+0000
   437	 0.00000000000000E+0000
   438	 0.00000000000000E+0000
   439	 0.00000000000000E+0000
   440	 0.00000000000000E+0000
   441	 0.00000000000000E+0000
   442	 0.00000000000000E+0000
   443	 0.00000000000000E+0000
   444	 0.00000000000000E+0000
   445	 0.00000000000000E+0000
   446	 0.00000000000000E+0000
   447	 0.00000000000000E+0000
   448	 0.00000000000000E+0000
   449	 0.00000000000000E+0000
   450	 4.95772572380956E+0000
   451	 2.74780126819140E+0001
   452	 1.35173923251592E+0002
   453	 5.90568039840718E+0002
   454	 2.29572456919094E+0003
   455	 8.32100933706704E+0003
   456	 2.53585188317574E+0004
   457	 6.90288680606950E+0004
   458	 1.68147218039644E+0005
   459	 3.67772339626342E+0005
   460	 7.22970704875883E+0005
   461	 1.28304240886732E+0006
   462	 2.06501550942214E+0006
   463	 3.03188597292798E+0006
   464	 4.08920485342157E+0006
   465	 5.10329801727306E+0006
   466	 5.94691682161487E+0006
   467	 6.55436232542407E+0006
   468	 6.93211394392114E+0006
   469	 7.13245701636097E+0006
   470	 7.21584694845783E+0006
   471	 7.21760350330655E+0006
   472	 7.12655676317767E+0006
   473	 6.87696452084283E+0006
   474	 6.36689706748383E+0006
   475	 5.51820230710694E+0006
   476	 4.36064650875623E+0006
   477	 3.06661672692914E+0006
   478	 1.88166061327121E+0006
   479	 9.92146844512430E+0005
   480	 4.44357037080552E+0005
   481	 1.67705057173890E+0005
   482	 5.29866867962914E+0004
   483	 1.39498254572361E+0004
   484	 2.73433707368926E+0003
   485	 4.81617257302396E+0002
   486	 6.98897693640522E+0001
   487	 8.34177611181079E+0000
   488	 9.18957351159355E-0002
   489	 0.00000000000000E+0000
   490	 0.00000000000000E+0000
   491	 0.00000000000000E+0000
   492	 0.00000000000000E+0000
   493	 0.00000000000000E+0000
   494	 0.00000000000000E+0000
   495	 0.00000000000000E+0000
   496	 0.00000000000000E+0000
   497	 0.00000000000000E+0000
   498	 0.00000000000000E+0000
   499	 0.00000000000000E+0000
   500	 0.00000000000000E+0000
   501	 0.00000000000000E+0000
   502	 0.00000000000000E+0000
   503	 0.00000000000000E+0000
   504	 0.00000000000000E+0000
   505	 0.00000000000000E+0000
   506	 0.00000000000000E+0000
   507	 0.00000000000000E+0000
   508	 0.00000000000000E+0000
   509	 0.00000000000000E+0000
   510	 0.00000000000000E+0000
   511	 0.00000000000000E+0000
   512	 0.00000000000000E+0000
