channel	simulated
   176	 0.00000000000000E+0000
   177	 0.00000000000000E+0000
   178	 0.00000000000000E+0000
   179	 0.00000000000000E+0000
   180	 0.00000000000000E+0000
   181	 0.00000000000000E+0000
   182	 0.00000000000000E+0000
   183	 0.00000000000000E+0000
   184	 0.00000000000000E+0000
   185	 0.00000000000000E+0000
   186	 0.00000000000000E+0000
   187	 0.00000000000000E+0000
   188	 0.00000000000000E+0000
   189	 0.00000000000000E+0000
   190	 0.00000000000000E+0000
   191	 0.00000000000000E+0000
   192	 0.00000000000000E+0000
   193	 0.00000000000000E+0000
   194	 0.00000000000000E+0000
   195	 0.00000000000000E+0000
   196	 0.00000000000000E+0000
   197	 0.00000000000000E+0000
   198	 0.00000000000000E+0000
   199	 0.00000000000000E+0000
   200	 0.00000000000000E+0000
   201	 0.00000000000000E+0000
   202	 0.00000000000000E+0000
   203	 0.00000000000000E+0000
   204	 0.00000000000000E+0000
   205	 0.00000000000000E+0000
   206	 0.00000000000000E+0000
   207	 0.00000000000000E+0000
   208	 0.00000000000000E+0000
   209	 0.00000000000000E+0000
   210	 0.00000000000000E+0000
   211	 0.00000000000000E+0000
   212	 0.00000000000000E+0000
   213	 0.00000000000000E+0000
   214	 0.00000000000000E+0000
   215	 0.00000000000000E+0000
   216	 0.00000000000000E+0000
   217	 0.00000000000000E+0000
   218	 0.00000000000000E+0000
   219	 0.00000000000000E+0000
   220	 0.00000000000000E+0000
   221	 0.00000000000000E+0000
   222	 0.00000000000000E+0000
   223	 0.00000000000000E+0000
   224	 0.00000000000000E+0000
   225	 0.00000000000000E+0000
   226	 0.00000000000000E+0000
   227	 0.00000000000000E+0000
   228	 0.00000000000000E+0000
   229	 0.00000000000000E+0000
   230	 0.00000000000000E+0000
   231	 0.00000000000000E+0000
   232	 0.00000000000000E+0000
   233	 0.00000000000000E+0000
   234	 0.00000000000000E+0000
   235	 0.00000000000000E+0000
   236	 0.00000000000000E+0000
   237	 0.00000000000000E+0000
   238	 0.00000000000000E+0000
   239	 0.00000000000000E+0000
   240	 0.00000000000000E+0000
   241	 0.00000000000000E+0000
   242	 0.00000000000000E+0000
   243	 0.00000000000000E+0000
   244	 0.00000000000000E+0000
   245	 0.00000000000000E+0000
   246	 0.00000000000000E+0000
   247	 0.00000000000000E+0000
   248	 0.00000000000000E+0000
   249	 0.00000000000000E+0000
   250	 0.00000000000000E+0000
   251	 0.00000000000000E+0000
   252	 0.00000000000000E+0000
   253	 0.00000000000000E+0000
   254	 0.00000000000000E+0000
   255	 0.00000000000000E+0000
   256	 0.00000000000000E+0000
   257	 0.00000000000000E+0000
   258	 0.00000000000000E+0000
   259	 0.00000000000000E+0000
   260	 0.00000000000000E+0000
   261	 0.00000000000000E+0000
   262	 0.00000000000000E+0000
   263	 0.00000000000000E+0000
   264	 0.00000000000000E+0000
   265	 0.00000000000000E+0000
   266	 0.00000000000000E+0000
   267	 0.00000000000000E+0000
   268	 0.00000000000000E+0000
   269	 0.00000000000000E+0000
   270	 0.00000000000000E+0000
   271	 0.00000000000000E+0000
   272	 0.00000000000000E+0000
   273	 0.00000000000000E+0000
   274	 0.00000000000000E+0000
   275	 0.00000000000000E+0000
   276	 0.00000000000000E+0000
   277	 0.00000000000000E+0000
   278	 2.89997988558712E-0001
   279	 2.59447485988057E+0000
   280	 1.82733917500466E+0001
   281	 1.01321426302003E+0002
   282	 4.70662703858495E+0002
   283	 1.57992076756397E+0003
   284	 4.19389790296072E+0003
   285	 8.80440766904252E+0003
   286	 1.46189157198690E+0004
   287	 1.91992975689572E+0004
   288	 1.98774910344089E+0004
   289	 1.58802661863963E+0004
   290	 9.70674173936106E+0003
   291	 4.55492519415290E+0003
   292	 1.75909048091538E+0003
   293	 1.17054851926429E+0003
   294	 2.99237460709722E+0003
   295	 8.29973076151744E+0003
   296	 1.66364923678396E+0004
   297	 2.32780993303660E+0004
   298	 2.26424679859043E+0004
   299	 1.52909622936201E+0004
   300	 7.16465720183850E+0003
   301	 2.33096169331178E+0003
   302	 5.41143108655524E+0002
   303	 1.27968610447020E+0002
   304	 1.47087255817617E+0002
   305	 2.31987498515011E+0002
   306	 2.65828656906172E+0002
   307	 2.15484330585767E+0002
   308	 1.48058327759462E+0002
   309	 2.17420949127424E+0002
   310	 8.03605911741133E+0002
   311	 2.64406472450477E+0003
   312	 7.01928006457067E+0003
   313	 1.48514765175154E+0004
   314	 2.50276344396736E+0004
   315	 3.35933084750046E+0004
   316	 3.58331870340424E+0004
   317	 2.97086574945219E+0004
   318	 1.88986459797215E+0004
   319	 9.23333664173469E+0003
   320	 3.55997359841317E+0003
   321	 1.63136487613671E+0003
   322	 2.96522405026954E+0003
   323	 8.30185232659584E+0003
   324	 1.73219974760439E+0004
   325	 2.51750625968191E+0004
   326	 2.53934694937139E+0004
   327	 1.77702035875765E+0004
   328	 8.62812791415156E+0003
   329	 2.91032381210982E+0003
   330	 6.88044576517997E+0002
   331	 1.21602367361505E+0002
   332	 2.37071142524318E+0001
   333	 2.26701292251197E+0001
   334	 3.79035172957330E+0001
   335	 5.15871074796669E+0001
   336	 5.00325105930912E+0001
   337	 3.38113707496227E+0001
   338	 1.58572170413148E+0001
   339	 5.15518090302030E+0000
   340	 1.16107924120346E+0000
   341	 1.53255771540210E-0001
   342	 1.54614468599981E-0002
   343	 1.10939272337330E+0000
   344	 1.04016442049395E+0001
   345	 7.81364063464045E+0001
   346	 4.69807340668999E+0002
   347	 2.26099681122109E+0003
   348	 9.16595426489683E+0003
   349	 2.77032740742032E+0004
   350	 6.72828419324892E+0004
   351	 1.31319678330683E+0005
   352	 2.05983467974554E+0005
   353	 2.59674084287903E+0005
   354	 2.61488614635226E+0005
   355	 2.04342207261149E+0005
   356	 1.22831391437507E+0005
   357	 5.67895768935969E+0004
   358	 2.01921123197208E+0004
   359	 5.52051480270640E+0003
   360	 1.16032585469912E+0003
   361	 1.60464054617370E+0002
   362	 1.90425953860908E+0001
   363	 1.72793447615878E+0000
   364	 1.19889227218127E-0001
   365	 6.36039172875614E-0003
   366	 0.00000000000000E+0000
   367	 0.00000000000000E+0000
   368	 0.00000000000000E+0000
   369	 0.00000000000000E+0000
   370	 0.00000000000000E+0000
   371	 0.00000000000000E+0000
   372	 0.00000000000000E+0000
   373	 0.00000000000000E+0000
   374	 0.00000000000000E+0000
   375	 0.00000000000000E+0000
   376	 0.00000000000000E+0000
   377	 0.00000000000000E+0000
   378	 0.00000000000000E+0000
   379	 0.00000000000000E+0000
   380	 0.00000000000000E+0000
   381	 0.00000000000000E+0000
   382	 0.00000000000000E+0000
   383	 0.00000000000000E+0000
   384	 0.00000000000000E+0000
   385	 0.00000000000000E+0000
   386	 0.00000000000000E+0000
   387	 0.00000000000000E+0000
   388	 0.00000000000000E+0000
   389	 6.85467935078084E-0001
   390	 7.64966679421800E+0000
   391	 6.41282950044995E+0001
   392	 4.39226269664015E+0002
   393	 2.64238707845280E+0003
   394	 1.18822329645436E+0004
   395	 4.51039904567446E+0004
   396	 1.38638157731741E+0005
   397	 3.55576317301199E+0005
   398	 7.64973161691031E+0005
   399	 1.39515032101733E+0006
   400	 2.18608935711110E+0006
   401	 2.98705989328133E+0006
   402	 3.62365316279990E+0006
   403	 4.01652766709106E+0006
   404	 4.20338167684173E+0006
   405	 4.26409718735225E+0006
   406	 4.24085325535659E+0006
   407	 4.08579391156956E+0006
   408	 3.66594444719525E+0006
   409	 2.88561334682546E+0006
   410	 1.87093832712754E+0006
   411	 9.49049129929900E+0005
   412	 3.63060718511229E+0005
   413	 1.02157646335689E+0005
   414	 2.08043475858686E+0004
   415	 3.03036110596833E+0003
   416	 2.45235104640692E+0002
   417	 1.66129547242477E+0001
   418	 7.83802780751282E-0001
   419	 0.00000000000000E+0000
   420	 0.00000000000000E+0000
   421	 0.00000000000000E+0000
   422	 0.00000000000000E+0000
   423	 0.00000000000000E+0000
   424	 0.00000000000000E+0000
   425	 0.00000000000000E+0000
   426	 0.00000000000000E+0000
   427	 0.00000000000000E+0000
   428	 0.00000000000000E+0000
   429	 0.00000000000000E+0000
   430	 0.00000000000000E+0000
   431	 0.00000000000000E+0000
   432	 0.00000000000000E+0000
   433	 0.00000000000000E+0000
   434	 0.00000000000000E+0000
   435	 0.00000000000000E+0000
   436	 0.00000000000000E+0000
   437	 0.00000000000000E+0000
   438	 0.00000000000000E+0000
   439	 0.00000000000000E+0000
   440	 0.00000000000000E+0000
   441	 0.00000000000000E+0000
   442	 0.00000000000000E+0000
   443	 0.00000000000000E+0000
   444	 0.00000000000000E+0000
   445	 0.00000000000000E+0000
   446	 0.00000000000000E+0000
   447	 0.00000000000000E+0000
   448	 0.00000000000000E+0000
   449	 0.00000000000000E+0000
   450	 0.00000000000000E+0000
   451	 0.00000000000000E+0000
   452	 0.00000000000000E+0000
   453	 0.00000000000000E+0000
   454	 0.00000000000000E+0000
   455	 0.00000000000000E+0000
   456	 0.00000000000000E+0000
   457	 0.00000000000000E+0000
   458	 0.00000000000000E+0000
   459	 0.00000000000000E+0000
   460	 0.00000000000000E+0000
   461	 0.00000000000000E+0000
   462	 0.00000000000000E+0000
   463	 0.00000000000000E+0000
   464	 0.00000000000000E+0000
   465	 0.00000000000000E+0000
   466	 0.00000000000000E+0000
   467	 0.00000000000000E+0000
   468	 0.00000000000000E+0000
   469	 0.00000000000000E+0000
   470	 0.00000000000000E+0000
   471	 0.00000000000000E+0000
   472	 0.00000000000000E+0000
   473	 0.00000000000000E+0000
   474	 0.00000000000000E+0000
   475	 0.00000000000000E+0000
   476	 0.00000000000000E+0000
   477	 0.00000000000000E+0000
   478	 0.00000000000000E+0000
   479	 0.00000000000000E+0000
   480	 0.00000000000000E+0000
   481	 0.00000000000000E+0000
   482	 0.00000000000000E+0000
   483	 0.00000000000000E+0000
   484	 0.00000000000000E+0000
   485	 0.00000000000000E+0000
   486	 0.00000000000000E+0000
   487	 0.00000000000000E+0000
   488	 0.00000000000000E+0000
   489	 0.00000000000000E+0000
   490	 0.00000000000000E+0000
   491	 0.00000000000000E+0000
   492	 0.00000000000000E+0000
   493	 0.00000000000000E+0000
   494	 0.00000000000000E+0000
   495	 0.00000000000000E+0000
   496	 0.00000000000000E+0000
   497	 0.00000000000000E+0000
   498	 0.00000000000000E+0000
   499	 0.00000000000000E+0000
   500	 0.00000000000000E+0000
   501	 0.00000000000000E+0000
   502	 0.00000000000000E+0000
   503	 0.00000000000000E+0000
   504	 0.00000000000000E+0000
   505	 0.00000000000000E+0000
   506	 0.00000000000000E+0000
   507	 0.00000000000000E+0000
   508	 0.00000000000000E+0000
   509	 0.00000000000000E+0000
   510	 0.00000000000000E+0000
   511	 0.00000000000000E+0000
   512	 0.00000000000000E+0000
